,Original,Modificado
rxn09121_m0,999.9410061968927,999.9414555176274
rxn09177_c0,0.09573851475692054,0.09500933139410066
rxn09193_d0,-8.090578711854699,5.056476598158219e-16
rxn09193_m0,0.0,0.0
rxn09193_x0,0.0,0.0
rxn09248_d0,0.0,206.35701917448134
rxn09248_m0,-169.72833196710067,-255.3267911533194
rxn09248_x0,0.0,0.0
rxn09272_m0,287.97194610179474,454.9825407416445
rxn09275_c0,-347.1976150971674,-244.86556399206054
rxn09275_d0,0.0,0.0
rxn09275_v0,0.0,0.0
rxn09300_d0,0.0,0.0
rxn09307_d0,11.178735750797324,10.711274408113868
rxn09307_m0,0.0,0.0
rxn09307_x0,0.0,0.0
rxn09339_d0,-4.129566217509169,-4.017692967017132
rxn09339_m0,0.0,0.0
rxn09339_x0,0.0,0.0
rxn09366_d0,0.09573851475692052,0.09500933139410192
rxn09444_d0,0.0,0.0
rxn09444_r0,0.0,0.0
rxn09444_x0,0.0,0.0
rxn09449_d0,0.0,0.0
rxn09449_r0,0.0,0.0
rxn09449_x0,0.0,0.0
rxn09453_d0,0.0,0.0
rxn09453_r0,0.0,0.0
rxn09453_x0,0.0,0.0
rxn09686_d0,0.0,0.0
rxn09686_m0,0.0,0.0
rxn09686_v0,0.0,0.0
rxn09711_d0,-123.46847612978932,0.0
rxn09711_m0,-28.800555530852076,-28.685559485188264
rxn09711_v0,0.0,0.0
rxn09717_m0,7.647033034159786,0.0
rxn09736_c0,272.00648320535834,361.19891943013533
rxn09736_d0,-317.16198327662664,-421.82578322984597
rxn09736_m0,-140.9783425531977,-226.69141265302204
rxn09777_d0,0.0,0.0
rxn09777_m0,0.0,0.0
rxn09777_x0,0.0,0.0
rxn09784_d0,0.10366053974563835,0.10287101902705927
rxn09784_m0,0.050566116949091876,0.05018098489124843
rxn09785_d0,-0.09523285358745634,-0.09450752154518453
rxn09785_m0,-0.025283058474545934,-0.02509049244562421
rxn09792_m0,0.008427686158181976,0.008363497481874737
rxn09794_d0,-0.05056611694909255,-0.05018098489123135
rxn09794_m0,0.05056611694909255,0.05018098489123136
rxn09817_d0,-9.281916427175277,-15.993101237844026
rxn09817_m0,9.281916427175279,15.993101237844026
rxn09839_d0,106.70563980743911,-27.03566306469741
rxn09839_m0,181.26630629435556,482.0182038063418
rxn09839_x0,0.0,0.0
rxn10480_c0,0.008427686158181976,0.00836349748187474
rxn10480_d0,-0.008427686158181976,-0.008363497481874739
rxn10480_m0,0.0,0.0
rxn10480_v0,0.0,0.0
rxn10480_x0,0.0,0.0
rxn10826_d0,82.70855346464363,581.5264257306839
rxn10826_m0,0.0,0.0
rxn10826_v0,0.0,0.0
rxn10826_x0,0.0,0.0
rxn10832_d0,-323.11016877118533,-491.9730532263335
rxn10832_m0,-7.655460720317965,0.0
rxn10867_d0,0.008427686158181978,0.008363497481874742
rxn10867_m0,0.0,0.0
rxn10923_d0,0.0,0.0
rxn10923_m0,215.69129732898946,524.3636171727702
rxn10923_x0,-6.7387230798038344e-18,0.050180984891231344
rxn10929_d0,0.0,0.0
rxn10929_m0,0.0,0.008363497481874737
rxn10929_x0,0.0,0.0
rxn10952_d0,0.0,0.0
rxn10952_m0,-287.9719461017947,-454.9825407416445
rxn10952_x0,0.0,0.0
rxn10967_d0,0.0,-51.03067483609406
rxn10967_m0,3.1182438785273323,54.12516890438733
rxn10967_x0,0.0,0.0
rxn11013_d0,26.79313128037518,25.735602627660654
rxn11013_m0,-26.79313128037518,-25.735602627660654
rxn11013_x0,0.0,0.0
rxn11040_c0,0.0,0.0
rxn11040_d0,0.0,0.0
rxn11040_m0,0.0,0.0
rxn11700_d0,0.9270454774000175,0.9199847230062209
rxn11702_d0,0.08216994004227429,0.0815441004482787
rxn11703_d0,0.08216994004227429,0.0815441004482787
rxn12282_d0,0.0,0.0
rxn12282_r0,0.0,0.0
rxn12282_x0,0.0,0.0
rxn12329_x0,0.0,0.0
rxn12426_d0,0.0,0.0
rxn12426_m0,0.0,0.0
rxn12426_x0,0.050566116949092535,0.05018098489123134
rxn12510_c0,0.09573851475692054,0.09500933139410066
rxn13149_c0,0.008427686158181978,0.008363497481874739
rxn13213_d0,-323.11016877118533,-491.97305322633355
rxn13213_m0,-7.655460720317966,0.0
rxn13290_d0,0.10366053974563835,0.10287101902705925
rxn13360_d0,-2.289714314676013e-13,1.3201541455993764e-14
rxn13360_m0,-2.968473763354323e-14,-1.5159913605694881e-15
rxn13361_d0,0.0,0.0
rxn13361_m0,-244.24896211216384,-535.8614088081496
rxn13365_d0,57.25213748583004,0.0
rxn13365_m0,-311.6468335036426,-412.9331205836777
rxn13365_x0,-0.05056611694909255,0.0
rxn13689_j0,518.9015450115879,588.3902567917954
rxn13726_j0,221.64768248261802,117.41461481230688
rxn13822_d0,-0.008427686158181976,-0.008363497481874739
rxn13822_m0,-0.016855372316363956,-0.016726994963749475
rxn14012_d0,0.0,0.0
rxn14012_m0,0.0,0.0
rxn14012_r0,0.0,0.0
rxn14085_d0,0.013062913545182069,0.012963421096905842
rxn14094_d0,0.08216994004227428,0.08154410044827869
rxn14142_d0,0.08216994004227428,0.08154410044827869
rxn14261_d0,0.08216994004227428,0.08154410044827869
rxn15021_d0,-25.29452012772103,-22.24078364704434
rxn15022_c0,0.0,0.0
rxn15022_d0,0.0,0.0
rxn15022_m0,28.808983217010237,28.693922982670134
rxn15022_x0,0.0,0.0
rxn15045_c0,287.9719461017947,454.98254074164447
rxn15045_x0,0.0,0.0
rxn15056_m0,5.624435503781843,0.0
rxn15062_c0,-328.0583398319361,-225.8720612107231
rxn15069_c0,0.0,0.0
rxn15069_d0,0.0,0.0
rxn15069_m0,0.0,0.0
rxn15069_n0,0.0,0.0
rxn15116_c0,372.16330945625947,10.904328016868336
rxn15116_d0,60.53855649037235,340.5912274868255
rxn15118_c0,0.09573851475692054,0.0950093313941019
rxn15121_m0,0.0,0.0
rxn15151_c0,0.0,0.0
rxn15151_n0,0.0,0.0
rxn15166_d0,4.1837562395062795,3.264781233282707
rxn15209_c0,0.0,0.0
rxn15229_c0,0.0,0.0
rxn15249_m0,0.0,0.0
rxn15250_c0,134.00020991509345,4.432653665393611
rxn15250_d0,0.0,0.0
rxn15271_d0,48.417590732213185,47.63627882303497
rxn15280_c0,-287.9719461017947,-454.98254074164447
rxn15280_d0,0.0,0.0
rxn15280_m0,-34.43341872079208,-28.693922982670138
rxn15298_c0,0.0,0.0
rxn15298_d0,0.0,36.8853403329649
rxn15348_c0,0.0,0.0
rxn15364_c0,136.1784669196806,157.21869988810354
rxn15364_d0,0.0,0.0
rxn15435_c0,0.0,0.0
rxn15435_d0,0.0,0.0
rxn15435_m0,0.0,0.0
rxn15493_c0,0.0,0.0
rxn15493_d0,0.0,0.0
rxn15494_c0,-372.16330945625947,-10.904328016868336
rxn15494_d0,-60.53855649037236,-303.7058871538606
rxn15780_c0,0.008427686158181976,0.008363497481874737
rxn16289_c0,0.0,0.0
rxn16289_r0,0.0,0.0
rxn16291_c0,0.0,0.0
rxn16291_r0,0.0,0.0
rxn16300_c0,0.0,0.0
rxn16300_r0,0.0,0.0
rxn17196_c0,0.0,0.0
rxn17196_d0,0.0,0.0
rxn17428_m0,0.008427686158181978,0.008363497481874736
rxn17469_d0,0.0,0.0
rxn17731_c0,0.0,0.0
rxn17731_m0,0.008427686158181978,0.008363497481874737
rxn17744_d0,0.0,0.0
rxn17744_m0,0.0,0.0
rxn17803_d0,1.2641529237272966,0.2900021006746612
rxn18935_d0,29.918285861546067,1.2354331829443588
rxn18936_d0,29.918285861546064,1.2354331829443603
rxn18937_d0,29.91828586154605,1.2354331829443603
rxn19027_d0,-25.294520127721032,-22.24078364704434
rxn19029_d0,-6.994979511291042,-7.446493174831158
rxn19030_d0,6.994979511291043,7.44649317483116
rxn19071_c0,0.0,0.0
rxn19071_d0,0.05056611694909254,0.050180984891231344
rxn19077_c0,-2.528305847454593,0.0
rxn19240_c0,0.0,0.0
rxn19240_d0,-6.994979511291043,-7.446493174831158
rxn19240_m0,0.0,0.0
rxn19241_c0,0.0,0.0
rxn19241_d0,-14.495620192073,-12.489492137738832
rxn19241_m0,0.0,0.0
rxn19242_c0,0.09573851475692055,0.09500933139410472
rxn19242_d0,-10.798899935648032,-9.751291509305508
rxn19242_m0,0.0,0.0
rxn19246_d0,0.0,0.0
rxn19246_r0,0.0,0.0
rxn19246_x0,0.0,0.0
rxn19253_d0,0.0,0.0
rxn19277_c0,-0.6178336722562942,0.0
rxn19316_m0,0.0,0.0
rxn19316_x0,0.0,0.0
rxn19343_c0,0.0,0.0
rxn19343_d0,4.1837562395062795,3.264781233282707
rxn19345_c0,0.0,0.0
rxn19345_d0,6.740379112452338,5.347844933453077
rxn19345_m0,0.0,0.0
rxn19488_m0,0.050566116949092535,0.05018098489123136
rxn19544_c0,0.0,0.0
rxn19544_d0,25.294520127721032,22.240783647044342
rxn19545_d0,6.994979511291043,7.446493174831157
rxn19686_d0,29.918285861546067,1.23543318294436
rxn19701_d0,-305.9663921535129,-411.0977818267672
rxn19771_c0,-2.1911984011273145,-1.2894188901100634
rxn19828_d0,689.2744854172589,1000.0
rxn19828_m0,0.0,0.0
rxn19900_c0,0.0,0.0
rxn19900_d0,0.0,0.0
rxn19900_x0,0.0,0.0
rxn19905_d0,0.0,0.0
rxn20176_m0,0.0,0.0
rxn20496_m0,0.0,0.0
rxn20508_c0,-82.68327040616909,-85.3543732414714
rxn20583_c0,282.64153912549347,180.80117328090014
rxn20583_d0,0.0,0.0
rxn20595_c0,0.0,0.0
rxn20595_d0,249.99999999999994,250.0
rxn20617_c0,0.0,7.077266506099828
rxn20617_d0,8.090578711854699,0.0
rxn20632_d0,125.0,125.0
rxn20643_d0,0.008427686158181976,0.008363497481874739
rxn20649_m0,0.0,0.0
rxn21324_c0,6.405041480218303,6.356258086224798
rxn21324_r0,0.0,0.0
rxn21635_c0,0.008427686158181976,0.008363497481874737
rxn21635_n0,0.0,0.0
rxn22111_m0,0.008427686158181978,0.008363497481874736
rxn22116_m0,0.008427686158181978,0.008363497481874737
rxn23155_d0,0.0,0.0
rxn23415_d0,0.0,0.0
rxn23772_c0,0.0,0.0
rxn23773_c0,0.0,0.0
rxn23801_c0,0.0,0.0
rxn23801_r0,0.0,0.0
rxn23803_c0,0.0,0.0
rxn23805_d0,0.013062913545182067,0.01296342109690584
rxn24109_d0,4.142629131054352,4.030656388114038
rxn24131_c0,0.0,0.0
rxn24286_c0,0.0,0.0
rxn24310_d0,0.08216994004227429,0.08154410044827869
rxn24312_d0,0.08216994004227428,0.0815441004482787
rxn24330_d0,0.08216994004227429,0.08154410044827869
rxn24330_x0,0.0,0.0
rxn24348_c0,0.0,0.0
rxn24358_d0,0.0,0.0
rxn24360_d0,0.0,0.0
rxn24362_d0,0.0,0.0
rxn24404_c0,-0.01938367816361162,-0.019236044208160774
rxn24508_d0,1.2641529237272966,0.2900021006746612
rxn24928_c0,0.0,0.0
rxn25371_c0,0.0,0.0
rxn25441_c0,0.0,0.0
rxn25468_m0,0.008427686158181978,0.008363497481874736
rxn25469_m0,0.008427686158181978,0.008363497481874736
rxn25475_m0,0.008427686158181978,0.008363497481874737
rxn25480_m0,0.00842768615818198,0.008363497481874737
rxn25630_c0,0.0,0.0
rxn25637_d0,29.918285861546067,1.2354331829443588
rxn25641_d0,-29.918285861546064,-1.235433182944359
rxn25647_d0,29.918285861546046,1.23543318294436
rxn25649_d0,-29.91828586154605,-1.2354331829443603
rxn25661_d0,0.0,0.0
rxn25662_d0,0.0,0.0
rxn25716_d0,2.191198401127343,1.2099868236808822
rxn25718_d0,-2.191198401127343,-1.2099868236808822
rxn25719_d0,2.191198401127343,1.2099868236808824
rxn25743_d0,29.918285861546067,1.2354331829443588
rxn25747_d0,-29.918285861546064,-1.2354331829443603
rxn25750_d0,-29.918285861546043,-1.2354331829443603
rxn25762_d0,0.0,0.0
rxn25762_r0,0.0,0.0
rxn25762_x0,0.0,0.0
rxn25847_c0,0.0,0.0
rxn25848_c0,0.0,0.0
rxn26013_d0,2.0226446779636746,1.5477777816970262
rxn26037_d0,0.0,0.0
rxn26477_d0,-0.5220951574993735,-0.5181186690021399
rxn26754_d0,499.99999999999983,500.0
rxn27029_d0,0.008427686158181976,0.00836349748187474
rxn27030_d0,0.008427686158181976,0.00836349748187474
rxn27259_c0,0.0,0.0
rxn27259_d0,6.740379112452338,5.347844933453073
rxn27259_n0,0.0,0.0
rxn27266_c0,0.0,0.0
rxn27266_d0,-6.740379112452338,-5.347844933453076
rxn27318_c0,-9.439008497163815,-7.409732927079123
rxn27318_d0,0.0,0.0
rxn27318_m0,0.0,0.0
rxn27360_d0,0.0,643.013416050535
rxn27360_m0,0.0,0.0
rxn27360_x0,0.0,0.0
rxn27415_c0,0.0,0.0
rxn27497_d0,14.495620192073,12.489492137738829
rxn27709_d0,2.022644677963674,1.547777781697026
rxn27927_d0,3.202520740109151,2.854663083583212
rxn28082_d0,2.0226446779636746,1.5477777816970262
rxn28083_d0,4.142629131054353,4.030656388114038
rxn28487_d0,0.0,0.0
rxn28606_d0,1.2641529237272968,0.2900021006746612
rxn28615_d0,2.0226446779636746,1.5477777816970262
rxn29086_d0,-363.5783494329507,-43.456356484362566
rxn29086_m0,0.0,0.0
rxn29086_x0,0.0,0.0
rxn29122_m0,0.00842768615818198,0.008363497481874739
rxn29240_d0,0.0,961.7784877592876
rxn29240_m0,943.1340190939443,842.1059758104832
rxn29240_v0,0.0,0.0
rxn29246_d0,0.0,0.0
rxn29318_d0,4.943596423529995,-36.03811803805089
rxn29318_m0,28.35292743452533,78.86755886868072
rxn29318_v0,0.0,0.0
rxn29325_d0,-0.5220951574993737,-0.51811866900214
rxn29325_m0,0.0,0.0
rxn29325_v0,0.0,0.0
rxn29342_d0,0.0,0.0
rxn29342_m0,0.0,0.0
rxn29342_v0,0.0,0.0
rxn29733_d0,41.4260384799618,0.0
rxn29733_m0,0.05899380310727453,0.05854448237310609
rxn29733_v0,0.0,0.0
rxn29733_x0,0.0,0.0
rxn29785_d0,-0.008427686158383615,-0.008363497481865339
rxn29785_m0,244.24896211216387,535.8614088081493
rxn29919_d0,16.88264992722824,16.04107322790209
rxn30639_d0,0.0,0.0
rxn30639_m0,-34.43341872079208,-28.69392298267014
rxn30639_x0,0.0,0.0
rxn31154_d0,1000.0,999.9999999999999
rxn31160_m0,28.352927434525185,78.86755886868063
rxn31167_d0,0.0,0.0
rxn31167_m0,0.0,0.0
rxn31167_x0,0.0,0.0
rxn31168_d0,361.1752922432219,0.0
rxn31168_m0,0.0,0.0
rxn31168_x0,0.0,0.0
rxn31169_d0,-351.78779160334983,-805.6896758792126
rxn31169_m0,0.0,0.0
rxn31169_x0,0.0,0.0
rxn31240_c0,12.462862290719462,19.149819727403013
rxn31358_d0,0.0,-40.850460354810686
rxn31768_d0,0.021490599703364043,0.02132691857878058
rxn31768_m0,0.0,0.0
rxn31768_r0,0.0,0.0
rxn31828_d0,0.0,0.0
rxn31828_m0,0.0,0.0
rxn31828_v0,0.0,0.0
rxn31927_d0,-0.008427686158181978,-0.008363497481874739
rxn32037_d0,0.0,0.0
rxn32037_m0,0.0,0.0
rxn32037_x0,0.0,0.0
rxn32435_d0,0.0,0.0
rxn32435_m0,0.0,0.0
rxn32435_x0,0.0,0.0
rxn32592_d0,0.0,0.0
rxn32592_m0,0.0,0.0
rxn32592_x0,0.0,0.0
rxn32628_d0,-0.008427686158181978,0.0
rxn32628_m0,0.0,-0.008363497481874737
rxn32628_v0,0.0,0.0
rxn33186_d0,0.0,0.0
rxn33186_m0,0.0,0.0
rxn34362_d0,0.310981619236915,0.30861305708117714
rxn34364_d0,-92.0734972953573,-372.18643308195834
rxn35347_j0,259.45077250579396,294.1951283958977
rxn37018_c0,0.0,0.0
rxn37018_d0,0.0,0.0
rxn37266_c0,-19.13927526523127,-18.993502781337526
rxn37266_d0,0.0,0.0
rxn37324_d0,0.0,0.0
rxn37324_r0,0.0,0.0
rxn37324_x0,0.0,0.0
rxn37585_c0,3.081499166877685,3.058029219272674
rxn37610_d0,0.021490599703364043,0.02132691857878058
rxn37610_m0,0.0,0.0
rxn37610_r0,0.0,0.0
rxn37651_d0,0.0,0.0
rxn37695_c0,0.0,0.0
rxn37863_c0,0.0,0.0
rxn38788_m0,-0.00842768615818198,-0.008363497481874739
rxn38788_x0,0.0,0.0
rxn38795_m0,-0.05056611694909254,-0.05018098489123135
rxn39241_d0,4.183756239506279,3.2647812332827066
rxn39241_m0,0.0,0.0
rxn39241_v0,0.0,0.0
rxn39242_d0,0.0,-28.347555843430154
rxn39242_m0,0.0,0.0
rxn39242_v0,0.0,0.0
rxn39243_d0,119.29314757644123,25.082774610147787
rxn39243_m0,28.74998941390299,28.643741997778903
rxn39243_v0,0.0,0.0
rxn39244_d0,-0.09573851475692055,-0.09500933139410192
rxn39245_c0,0.0,-2.415447573429498
rxn39246_c0,0.0,0.0
rxn39247_c0,-1.5733647288710204,-1.2894188901100634
rxn39248_c0,-2.5283058474545936,-2.4154475734294985
rxn39249_m0,-0.008427686158181982,-0.008363497481874739
rxn39250_c0,0.02528305847454593,0.025090492445624214
rxn39251_c0,0.025283058474545934,0.025090492445624217
rxn39252_c0,0.02528305847454593,0.02509049244562422
rxn39253_d0,-0.008427686158181978,-0.008363497481874737
rxn39253_m0,0.008427686158181978,0.008363497481874737
rxn39254_m0,-0.008427686158181978,-0.008363497481874736
rxn39255_d0,-0.013062913545182067,-0.01296342109690584
bio1_biomass,84.27686158181977,83.63497481874737
bio2_biomass,0.0,0.0
EX_cpd00013_e0,272.00648320535834,361.1989194301353
EX_cpd00076_e0,-347.1976150971674,-244.86556399206054
EX_cpd00205_e0,-25.872996505618673,-25.67593726935544
EX_cpd00204_e0,0.008427686158181976,0.00836349748187474
EX_cpd00048_e0,-6.740379112452338,-5.347844933453073
EX_cpd00209_e0,0.0,-74.94318100667192
EX_cpd00001_e0,1000.0,-825.3326641432544
EX_cpd00075_e0,-305.96639215351286,-336.1546008200953
EX_cpd00011_e0,999.9999999999999,1000.0
EX_cpd00007_e0,-194.96113773723266,-228.28009961927788
EX_cpd00073_e0,-121.85226929981737,-115.53994480763184
EX_cpd00067_e0,-497.8224617506861,1000.0
EX_cpd00099_e0,-17.698140932182152,-17.563344711936946
EX_cpd00009_e0,-29.63157597844867,-49.593370074458754
EX_cpd11632_e0,-1000.0,-1000.0
DM_cpd02701_c0,0.008427686158181982,0.008363497481874737
DM_cpd11416_c0,84.27686158181977,83.63497481874737
